#  RunNo  LumiNo        EvtNo
  206598     185    161609184
  206598     254    218020953
  206598      54     48355594
  206598      72     64791772
  206598     143    126210426
  206598     255    219154884
  206598     286    244364115
  206598     122    107677590
  206598     227    196113442
  206598     175    153487559
  206598     197    171856896
  206598     161    141058693
  206598     217    188168269
  206598     219    189802421
  206598     261    224222633
  206598     289    246255239
  206598     303    257465845
  206598     307    260379848
  206598     262    224589102
  206598     268    229581980
  206598     455    374781528
  206598     500    407500560
  206598     267    228823991
  206598     324    274059866
  206598     350    294284116
  206598     356    299464772
  206598     380    318218664
  206598     396    330186010
  206598     396    329879749
  206598     570    457847464
  206598     575    461503872
  206598     690    539679588
  206940      45     63938180
  206940      45     63782575
  206598     379    317209086
  206598     402    334776329
  206598     449    369998652
  206598     459    377783942
  206598     474    388493255
  207231     391    601716459
  206598     442    365201236
  206598     443    365937493
  206598     450    370659817
  206598     527    427111838
  206598     532    431175444
  206598     538    435297199
  206598     541    437266969
  206598     597    476627597
  206598     646    510701957
  207231     365    562319424
  206598     568    456180632
  206598     614    488685711
  206598     615    489408882
  206598     662    521180166
  206598     592    472902335
  206598     592    473082500
  206598     621    493314992
  207231     416    639775648
  207279     124    148997941
  207279     207    293941279
  206598     692    541100244
  206598     699    545936281
  207231     400    616343401
  206598     719    559004722
  206940      25     34632629
  206605      25     16166701
  206605       8      5092520
  206605      16      9864291
  206605      48     30947161
  206605      74     47747189
  207219       8      8484335
  206605      54     34507954
  207219      30     34473801
  206605      58     37242793
  207219      19     21523330
  207219      26     30511053
  206744      58     40980195
  206744      71     63978234
  206744      71     64370820
  206744     202    284448787
  206744      74     70355128
  206744     102    119843229
  206744      65     54393385
  207099     168    201505430
  206744      75     72184847
  206744      77     75328709
  206744      94    104862447
  206744     103    120836217
  206744     113    138601539
  207099     236    321564325
  206744     134    174038538
  206744     128    164672308
  206744     376    533831381
  206744     428    602048874
  206744     146    194318183
  207269     550    735411966
  206744     147    196824420
  206744     185    257724342
  206866      93     99603162
  206866     230    241055522
  206866      48     51740052
  206866      85     91299084
  206866      94    100722748
  206866      95    102374559
  206744     162    220752775
  206744     171    235518612
  206906       4      3882947
  206906      18     24688515
  206744     176    243108195
  206744     187    262054612
  206744     367    521645882
  207099     952   1249973772
  206744     186    260410526
  206744     422    594015857
  206744     208    294309793
  207099     232    314551735
  206744     205    289073918
  206744     418    589356389
  206906      40     46234818
  206744     211    298769325
  206744     229    325838500
  206744     238    340283519
  206744     238    339735910
  207099    1055   1369672493
  206744     217    308860258
  206906      25     34742132
  206744     239    341202463
  206744     289    414733176
  207099     656    921135996
  206744     249    355766524
  206744     432    606652770
  206744     248    354737474
  206744     277    396861202
  206744     389    551389189
  207269     166    195163750
  207269     199    248388321
  207269     444    601571831
  207269     444    602228239
  206744     291    417428366
  206744     271    389013851
  206744     275    394412660
  207099     776   1059813163
  207905      75     31145172
  206302      31     48922365
  206744     344    491129346
  207099     801   1086719822
  207099     837   1125480558
  207099     837   1125758575
  206744     287    411214285
  207099     594    845435212
  207099     601    854303174
  206744     293    420829444
  207099     638    899373027
  207099     638    899638710
  206906     101    125158265
  206906      59     69835166
  206744     327    467882913
  206744     337    481624830
  206744     302    432930587
  206744     313    448749605
  206744     402    567970980
  206868      12     13003267
  206906      46     52622205
  206302      59     96486864
  206302      63    103808223
  206744     308    441480426
  206744     309    442414527
  206744     310    444632387
  207889      14     13255220
  206906      57     67382273
  206906      70     85011003
  206906      74     89858535
  206866     210    218671900
  206866     210    219372311
  206866     224    234269840
  206866     228    239044616
  206866     254    268984161
  206866     266    283378583
  207269     251    330501588
  207269     275    367043392
  206744     374    530863623
  206744     414    583526150
  206744     421    592657570
  206906     100    123088476
  207099     970   1271569793
  206906      92    114680570
  206744     398    563328136
  206866      44     48100897
  206744     424    597212615
  206744     403    569199422
  206866      49     52730301
  206866     237    249037611
  206866      38     41380540
  206744     425    597820802
  207269     354    481221719
  207269     354    481348253
  206744     433    608725887
  206906     181    224411276
  206744     437    613656383
  206744     438    615090134
  206744     438    615042118
  206906     167    208650860
  206906     167    208894849
  206744     446    625369456
  206744     450    629386334
  206866     189    197974179
  207269     277    369469418
  207269     307    414260565
  206906      29     40264207
  206302     114    185805451
  206866     250    264095175
  206302     124    201241974
  206302     130    209847470
  206745      39     46260845
  206745      40     46637679
  206745      51     60579198
  206745      53     62439861
  206745      47     55919780
  206745     161    184427833
  207221      66     66390875
  206745      62     72766853
  206745      62     72889820
  206745      92    107384833
  206745     100    116313712
  206745     100    116955321
  206745     326    357391062
  206745     326    358003991
  206745     421    464192480
  207221      12     11705122
  206745      76     89627349
  206745     116    134737263
  206745     109    126516509
  206745     216    244320708
  206745     124    143482042
  206745     105    122117857
  206745     113    130994609
  206745     155    178326342
  206745     154    177044074
  206745     177    201598924
  206745     202    229256288
  206745     160    183085795
  206745     180    205630972
  206745     218    246301587
  206745     220    247710691
  206745     173    198048042
  206745     187    212509805
  206745     214    241945246
  206745     214    241710611
  206745     242    271249468
  206745     661    720762948
  206745     731    789772840
  206745     244    273484100
  206745     252    281598661
  206745     300    331619654
  206745     300    331563646
  206745     304    334964763
  206745     340    371255006
  206745     519    571822300
  206745     306    337092968
  206745     397    436929117
  206745     427    471147596
  206745     354    386833530
  206745     481    530316777
  207221      10     10005139
  206745     512    564560915
  206745    1670   1536973434
  206745    1670   1536438859
  207221      84     84307867
  206745     342    373379248
  206745     366    400830947
  206745     376    412005996
  206745     736    795106917
  206745     343    374332364
  206745     514    566248365
  206745     360    393902390
  206745     361    394287394
  206745     418    460299274
  206745     411    453166962
  206745     426    469246483
  206745     398    437824121
  206745    1862   1655541754
  206745     435    479688220
  206745     456    502805900
  206745     425    468659177
  206745     431    475408962
  206745     506    557592213
  206745     591    648269790
  206745    1330   1301772112
  207221      25     24706425
  206745     570    626151890
  206745     466    514818548
  206745     495    545847960
  206745     562    618067505
  206745     562    618348325
  206745    1842   1643483869
  206745     557    612925626
  206745     492    543147462
  206745     547    601786184
  206745     674    733365123
  206745     581    638564510
  206745     605    662855731
  206745     734    793001638
  206745     962   1003915685
  206745     608    666509556
  206745     877    928388614
  206745     673    732747695
  206745     690    749696889
  206745     690    749466527
  206745     715    774969720
  206745     761    819776820
  206745     712    771764072
  206745     682    742213245
  206745     688    747668482
  206745     703    762851974
  206745    1717   1566644870
  206745    1783   1607746950
  206745    1852   1649245016
  206745     818    873586051
  206745     844    897444075
  206745     783    840703418
  206745     965   1006562087
  206745     746    805101009
  206745     766    823907962
  206745     786    843223749
  206745     840    893747244
  206745     926    972433969
  206745     870    922123852
  206745     978   1018133129
  206745    1072   1097662928
  206745     910    958031262
  206745     890    939871570
  206745     928    974318412
  206745    1160   1169451895
  206745     982   1021667550
  206745     948    991533733
  206745    1214   1212624349
  206745    1214   1212978877
  206745    1214   1212920711
  206745    1248   1239177947
  206745    1314   1289230057
  206745    1329   1300988891
  206745    1112   1130363815
  206745    1271   1256718411
  206745    1062   1089070733
  206745    1111   1129587438
  206745    1176   1182508745
  206745    1187   1191647575
  207397     177    302298062
  206745    1196   1198536264
  206745    1414   1362977405
  206745    1650   1523622690
  206745    1663   1532329875
  206745    1695   1552782754
  206745    1762   1594869441
  206745    1091   1113684570
  206745    1130   1145418289
  206745    1119   1136649619
  206745    1126   1142387490
  206745    1192   1195625109
  206745    1203   1204039301
  206745    1204   1204542827
  206745    1223   1219644976
  206745    1202   1203570585
  206745    1231   1225844286
  206745    1385   1341412640
  206745    1198   1200358449
  206745    1612   1499210516
  206745    1312   1287972895
  206745    1294   1274612070
  206745    1374   1333360534
  206745    1446   1385580208
  206745    1447   1385941031
  206745    1416   1364049234
  206745    1442   1382864772
  206745    1466   1399979716
  206745    1340   1308713349
  206745    1513   1432264222
  206745    1423   1369266248
  206745    1434   1377226139
  206745    1434   1376899601
  206745    1529   1443626487
  206745    1551   1458600967
  206745    1804   1620436458
  206745    1549   1456798541
  206745    1518   1436046466
  206745    1524   1439982378
  206745    1537   1448723866
  206745    1539   1450166114
  206745    1567   1469296186
  206745    1567   1469039209
  206745    1568   1469519410
  206745    1573   1473401266
  206745    1579   1477152625
  206745    1633   1512991146
  206745    1674   1539118601
  206745    1587   1482369590
  206745    1604   1493603641
  206745    1631   1511188997
  206745    1729   1574143743
  206745    1781   1606166075
  206745    1809   1623476922
  206745    1796   1615732754
  206745    1840   1642084828
  206745    1843   1644139989
  206745    1771   1600350252
  206859      88     55686825
  206859      88     54709486
  206897       7     12295749
  206897       7     11949896
  207477     161    221260669
  206897      30     53160936
  206897      98    167199399
  206859     115    106432109
  206859     154    179558514
  207214     334    534928691
  206477      31     48660302
  206477      31     48208567
  206859     149    169731770
  206859     261    377639237
  206859     691   1006064392
  206859     708   1027288032
  206859     272    397566724
  207214     208    331185191
  207214     188    295484349
  207214     316    507259691
  207488     222    277606934
  206859     179    227287487
  207214     350    559071456
  207214     392    620386380
  206869     114    119234522
  206869     184    190112156
  206859     186    240011444
  206477     165    251634388
  206477     165    252050514
  206859     199    265024052
  206859     223    309428899
  206859     214    292220518
  206859     239    338763700
  206859     222    306776286
  206859     205    275715439
  206859     205    275674190
  206859     205    275408460
  207214     384    608852005
  206859     235    331599656
  207214     279    448917147
  207214     279    449197359
  206859     253    363203653
  206859     254    365868983
  206859     240    340234691
  206859     249    357103284
  206859     430    652666674
  206859     279    409673095
  206859     279    409513395
  206859     282    415116714
  206859     316    472848420
  206859     306    456250135
  206859     436    662507779
  206859     305    454682455
  206859     309    461425151
  206859     296    438846372
  206859     298    441599458
  206859     328    491667560
  206859     317    474194250
  206859     334    502245491
  207214     397    626872710
  207214     399    629987103
  206859     336    505743290
  206859     447    678946660
  206859     339    511367335
  206859     345    521163556
  207214     267    429375175
  207214     281    452342149
  206859     363    548730331
  206859     368    557845660
  206859     366    554891008
  207398      20     32446035
  206859     369    559037875
  206859     392    595576225
  206859     663    971497374
  206859     423    642326539
  206859     423    642757236
  206859     565    845151923
  206088     215    288633650
  206859     412    625587742
  206859     418    634580153
  207214     240    385746325
  206859     659    966111758
  206859     428    650124266
  206859     443    673464044
  206859     425    645857319
  207214     567    854430957
  207214     592    885733052
  207214     376    597234952
  207214     380    603525542
  206859     461    698789367
  206859     457    693945963
  206859     458    694267532
  206859     626    925047385
  206859     626    924373060
  206859     678    990892191
  207214     295    474768946
  207214     343    548089602
  207214     343    548549239
  207214     343    548733910
  207214     353    562910242
  206859     471    713307571
  206859     499    753764012
  207214     733   1052299159
  206859     500    754743972
  206859     710   1030110471
  206859     525    789664097
  206859     536    805342993
  206859     522    785438367
  206859     598    888509050
  206859     598    888267556
  206859     541    811360785
  206859     562    840057142
  206859     563    842113919
  206859     788   1121900897
  206859     588    875314541
  206859     589    876310575
  206859     592    879785394
  206859     593    881539930
  206859     612    906449087
  206859     645    948480492
  206859     607    899357941
  206859     609    901836063
  206859     632    931640312
  206897      61    105260462
  206859     629    928060308
  206859     642    944850341
  206859     642    945287364
  206859     644    947618153
  206859     654    960570262
  207398      16     25029363
  206859     825   1164040409
  206859     686   1000856181
  206859     687   1001825814
  206859     695   1010928881
  206859     684    998119420
  206859     712   1031897824
  206859     732   1055715326
  206859     724   1046476934
  206859     742   1068078600
  206859     746   1072906992
  206859     755   1083628027
  206859     780   1112706521
  206859     794   1128786921
  206859     773   1104286194
  206859     821   1160364212
  206859     833   1173584691
  206859     836   1176405393
  206859     812   1149102116
  206859     812   1150166567
  206859     826   1165449995
  206866      21     22153198
  206866     209    218311472
  206906     191    236684234
  206866       8      8222000
  206866     186    195291410
  206866     186    194817667
  206866      14     14926628
  207269     448    607057900
  206866      34     36520896
  206866     109    116920722
  207269     407    553516953
  206866      69     73991249
  207269     534    715592981
  207269     569    759090058
  206866      97    104237304
  206906      64     76459064
  207269     376    511455207
  206866     108    115527614
  207269     503    676531377
  206866     137    145515231
  206866     141    150063319
  206906       2      2170874
  206906       2      2183642
  206866     155    163872658
  206866     122    129760481
  206866     131    139329628
  206866     165    174487808
  206866     164    172890894
  207269     374    508876866
  206866     257    273111221
  206866     181    189934320
  206866     176    184823742
  206866     193    202593122
  206866     251    266091247
  207269     387    526408964
  206866     212    220512809
  206906     156    194550270
  206906     164    205348122
  207269     356    483136598
  207269     573    763610818
  207269     475    641432268
  207269     505    679488537
  207269     507    682097177
  206866     263    279387644
  206866     264    281073462
  207269     184    224407467
  206866     273    291465448
  206866     273    290794470
  206869     421    411235311
  206869     425    414556994
  206869      80     84428341
  206869     120    125651652
  206869      98    102740398
  206869     203    208662113
  206869      48     50705003
  206869      58     61101929
  206869     172    177662059
  206869     209    214330147
  206869      75     79745448
  206869     101    106272733
  206869     113    118510175
  206869     215    220377316
  206869     134    139811108
  206869     145    151410481
  206869     165    171484261
  206869     194    199952816
  206869     214    219582791
  206869     242    246618639
  206869     244    248419998
  206869     725    660204265
  207220      57     63171389
  206869     226    230846333
  206869     231    236041823
  206869     261    264372232
  206869     262    265459206
  207214      68     78137640
  206869     320    319940711
  206869     337    336248749
  206869     341    339516257
  206869     345    343207896
  206869     353    350379715
  206869     368    363693892
  206869     373    368185351
  206869     419    409404327
  206869     427    416330964
  206869     410    401746950
  206869     422    412397465
  206869     422    411762293
  206869     435    423534870
  206869     439    426692966
  206869     470    454081444
  206869     496    476184237
  206869     499    479021730
  206869     457    442996103
  206869     474    457704099
  206869     510    487650269
  206869     520    495948265
  206869     522    498199718
  206869     533    507229730
  206869     544    516615155
  206869     548    519597838
  206869     538    511428129
  206869     547    518802530
  206869     569    536736037
  206869     679    624567393
  206869     688    631852786
  206869     592    555843039
  206869     651    602510941
  207214     185    289871057
  206869     669    616652502
  206869     726    660563867
  206897     126    197747883
  206897      12     21841766
  207214     148    221594752
  207214     148    221876575
  207214      90    120358003
  207477     142    186367120
  206897      16     29162680
  208391     618    795500960
  206897      39     64319196
  208357     287    301262804
  207214     105    146301435
  206897      55     95158449
  206897      56     97372600
  206897      99    169945755
  207222     222    204569507
  207222     222    204301575
  207222     223    205136152
  207477     546    849328343
  207477     546    849173179
  207477     546    849738465
  208357     153    159160663
  206897      95    161878107
  207214     136    201375684
  207477     325    516010468
  208390      93     94856510
  206897      93    159744299
  207214     161    245260004
  207214     161    244556034
  207214     135    199776789
  206901      24     38457699
  206901       9     14160444
  206901      97    153646462
  207273      33     40765562
  206901       6      8789498
  206901       6      9383000
  206940      18     24856387
  206940     340    443412353
  206901      10     16374346
  206940     625    752638930
  206940     724    864972815
  207320      16     13459493
  207320      23     19732991
  206940     900   1051210052
  206446     734   1015515136
  206446     906   1201509834
  206446    1028   1335688686
  206901      26     42809499
  206940     503    623355188
  206940     586    707739916
  207372      90    143385415
  206940     623    749791279
  206940     780    925674792
  206446     888   1183487330
  206446    1112   1429860382
  206446    1112   1430827486
  206901      33     53138268
  207233      31     26984749
  206389     384    544303856
  206446     858   1151615977
  206901      38     61754518
  207273     124    144983815
  206901      41     66182062
  206901      41     67129939
  206901      55     89484924
  207233     136    118492895
  207273     153    176683409
  207372      98    156660403
  206901      49     79366579
  207372      44     72882463
  206901      52     85066949
  206940    1005   1155027993
  206901      75    120487915
  207273     121    140899244
  207273     289    320705899
  207372     139    219849609
  206901      74    118151516
  206901      95    150300132
  207273     199    226341069
  207273     263    294318170
  207273     872    921398440
  207273     249    279589097
  207273     332    368771740
  207372      94    150449536
  206484      84     50009382
  206901      81    129686576
  206901      94    149197405
  206901      94    148996278
  207273      19     24510209
  206906     115    143307208
  206906     115    143768661
  206906      43     48065093
  207099    1107   1427066906
  207099    1128   1449920029
  206906      47     53968001
  206906      65     78615453
  207219     110    127222148
  206906      53     61265034
  207269     205    258490836
  206906      67     81206722
  206906      72     88305747
  206906      73     89676216
  206906     106    131225416
  206906     127    159160837
  207269     248    325037977
  207269     274    364738979
  207269     274    365552685
  207269     281    376216040
  206906      91    113158616
  203835       3      2051015
  205344     353    397787348
  207269     181    219963005
  206906     147    186216581
  207269     232    301389953
  206906     109    136029603
  206906     158    197541501
  207269     291    390929520
  207269     230    298185295
  207269     238    310040118
  206906     139    175575541
  207099     461    670387935
  207269     379    515113083
  207269     263    348850229
  205344      19     24264610
  205344    1131   1162112811
  206258       2      1407548
  206258     132    115825622
  206906     172    215448612
  207099     306    440196767
  203835     156    112166320
  205344     628    699789914
  206258     117    103630122
  207269     349    473798871
  207269     355    481796290
  207269     355    482332848
  207269     449    607815511
  206940      79    111532301
  206940      74    105110306
  206940      87    123212985
  207231     439    673190669
  206940     170    234055495
  204113     551    817750931
  206446     369    539432465
  207231    1258   1629718240
  206940      28     38195596
  206940      31     43009544
  206940      67     95675043
  206940      83    117913377
  206940      83    117236348
  207231     413    635161772
  207231     428    657648754
  206940      47     66627695
  206940      47     65881802
  206940      63     89594443
  206940      63     89280919
  206940     105    148490858
  207231     461    705009477
  207231     479    731199180
  206940     799    946722023
  206940     909   1059773033
  206940     434    549651404
  206940      72    101543220
  206940     479    597704466
  206940     520    640522738
  207231     473    721764458
  207231    1260   1631305173
  207231    1286   1658224671
  207231     502    762233749
  207231     502    762028863
  206940     111    155832506
  207231    1035   1386824887
  207231    1043   1395911798
  207231    1047   1399965716
  206940     316    415587727
  207231    1112   1474036456
  207231    1139   1502993476
  206940     127    177326931
  206940     127    178071853
  206940     437    552115465
  206940     437    552625271
  207231     546    821776765
  206940     146    202783622
  207279     317    469599967
  206940     153    212425901
  206940     153    212414399
  206940     398    509006573
  206940     398    508844874
  206940     427    541802028
  206940     151    209211930
  206940     545    666038380
  206446     329    477585320
  207279     180    247892056
  206940     194    265361194
  206940     210    286593254
  206940     202    276500600
  206940     214    291126894
  206940     217    294445219
  206940     241    323938592
  206940     506    626590092
  206940     232    313014025
  207231     881   1219903693
  207231    1420   1789631875
  206940     276    367708324
  206940     601    723418091
  206940     301    396984024
  206940     301    396909593
  206940     317    416198836
  206940     317    415777950
  206940     337    439432698
  206940     271    361011435
  206940     329    430496903
  206940     368    475047589
  206940     286    379248566
  206940     294    389381102
  206940     390    500949963
  206940     591    712627438
  206940     591    712678544
  206940     594    715466108
  207279     371    548449060
  207279     600    845773134
  206940     336    438559170
  206940     310    408452338
  206940     310    408282799
  206940     332    434552763
  206940     332    434581940
  206940     494    613956469
  206940     328    429197171
  206940     331    432502068
  207231    1104   1464860882
  207231    1269   1641250222
  206940     347    451820910
  206940     384    493175530
  206940     498    617711814
  206940     639    768971130
  206940     708    846233931
  206940     708    846410903
  206940     358    464376230
  206940     392    502675839
  206940     412    524721126
  206940     394    505037848
  206940     438    554088796
  206940     513    633240554
  206940     485    603763305
  206940     455    572226681
  206940     501    621021908
  206940     509    628936246
  207231    1336   1708154616
  206940     495    614840583
  206940     517    637937673
  206940     517    637490335
  206940     561    683109249
  207279     385    568680374
  206940     703    841407583
  206940     530    651408541
  206940     564    685583392
  206940     634    763114085
  206940     624    750844320
  206940     862   1012314577
  206940     643    773286437
  206940     866   1016504154
  207279     328    484728461
  207279     356    526923738
  207279     406    598026131
  206940     609    733166546
  207279     533    764358618
  207279     533    764079144
  206940     686    823062810
  206940     705    843665860
  206940     819    967763583
  206940     823    972030475
  206940     691    828670959
  206940     620    746492381
  206940     620    746136503
  206940     646    777000952
  206940     654    785754734
  206940     666    799826452
  206940     677    812186010
  206940     719    859028965
  207279     399    587888484
  206940     680    816220303
  206940     700    837309041
  206940     709    848163195
  206940     774    919009891
  206940     863   1013020313
  206940     938   1089546523
  207279     537    769012186
  206940     767    911900974
  206940     767    911392918
  206940     781    926915694
  206940     781    927253843
  206940    1014   1163765519
  206940     818    966611230
  206940     829    977943921
  206940     881   1031807745
  206940     982   1132780727
  206940     848    997413444
  207279     565    803398887
  206940     851   1000482537
  206940     907   1058358608
  206940     939   1089837311
  206940     836    985389829
  206940     842    990973795
  206940     842    991305513
  206940     951   1101739440
  206940     978   1128466438
  207279     709    970974865
  207279     719    982918271
  206940     912   1063507633
  206940     943   1094310478
  206940     949   1099898922
  206940     972   1122661750
  206940     952   1102861368
  207279     686    945680395
  207279     693    952904962
  207279     727    991031400
  207279     727    991416339
  207279     583    825763111
  206940     980   1130936368
  207279     703    964922737
  207279     571    810941586
  207279     591    835270930
  206940    1013   1162809804
  206940    1020   1169084391
  207233      10      8350965
  207233      69     60801433
  207099      84     43921676
  207099      88     52070235
  207099      92     60426752
  207099      93     61923038
  207099      94     63662309
  207099      95     65647746
  207099      98     71139794
  205908     142    171979717
  206401     229    336487646
  206401     229    335790562
  204599      90     80579871
  208351     258    357462993
  204599     281    424742509
  206401     181    247181428
  208351     195    251677869
  208351     223    300496241
  208351     223    300158854
  207099     124    119760282
  207099     139    147307327
  208351     303    427779172
  207924     252    243639233
  206401      81     58199495
  208427     150    231960551
  208427     150    231809316
  205339     140    161997269
  208351      93     70205396
  208351     103     86695414
  208427      69     81237254
  208351     199    257958271
  206401     243    361426984
  207099     143    154309578
  208351     287    402337543
  208427     236    378249897
  206401      88     72214923
  206401      88     71465059
  206401     276    419958578
  207099     190    241641026
  207099     170    205137153
  207099     183    229003742
  207099     183    229230731
  207099     207    272628254
  207099     249    345188424
  207099     187    237026842
  208351     327    462021646
  208427     332    528265562
  208427     332    528085772
  207099     193    247104874
  207099     286    407086896
  208427     361    569980072
  208427     635    925638711
  208351     230    311300059
  208351     238    325180569
  206401     327    503433075
  207099     210    277654032
  207099     393    573745043
  207099     412    600670527
  207099     220    294943110
  207099     221    295808408
  207099     238    326586577
  207099     347    504962035
  207099     255    354828128
  206401     349    538278646
  208427     468    716154598
  208427     465    712151167
  208427     465    713017252
  208427     465    712292493
  206401     238    352521751
  208427     142    218966076
  207099     258    359943705
  208427     398    622719602
  205236      73    114294781
  208351     322    454679357
  208351     330    465367148
  207099     334    483695873
  207269     283    377871907
  208351     321    452334078
  207099     268    376131370
  208427     496    753371862
  208427     479    730506725
  208427     532    798929988
  207099     348    505740760
  208427     287    459156328
  207099     338    491048578
  208351     348    492103073
  207924     317    302546655
  207924     337    320203308
  207099     473    686723571
  207924     124    123321227
  208427     627    915823887
  207099     305    437912629
  207269     167    195852918
  208427     645    937538844
  207924     199    194580686
  207099     309    444129961
  207099     477    692787488
  207099     314    452907755
  207099     497    720072307
  207269     149    165437407
  207099     345    501376205
  207099     367    535141404
  207099     377    549153305
  207099     362    526724754
  207099     390    569823205
  207099     403    588867808
  207099     526    757036139
  207099     422    615930228
  207099     546    783826452
  207099     426    621086408
  207099     548    786704465
  207099     471    683786150
  207099     523    752900269
  207099     465    676136899
  207099     500    723512267
  207099     496    718751364
  207099     509    735246934
  207099     588    837718256
  207099     515    743260663
  207099     805   1091483452
  207099     522    752890429
  207099     556    796322382
  207099     561    802955212
  207099    1086   1403237917
  207269     202    252998308
  207099     668    935886913
  207099     723   1000225344
  207099     723   1000687457
  207099     642    905028488
  207099     642    904098103
  207099     914   1205495220
  207099     923   1214980983
  207099     673    941773407
  207099     669    937033147
  207099     676    945255322
  207099     682    952239577
  207099     683    953088856
  207099     704    977609173
  207099     704    977959946
  207099     704    978349832
  207099     704    977816475
  207099     701    975243605
  207099     869   1158829222
  207099     878   1168940844
  207099    1100   1418676126
  207099     721    998257167
  207099     993   1298146396
  207099     733   1011260933
  207099     755   1036147390
  207099     755   1036175212
  207099    1056   1370273623
  207099     863   1153392988
  207099     842   1130855972
  207269     189    232190172
  207099    1154   1477588377
  207269     245    320646623
  207099     789   1074340673
  207099     855   1144601853
  207099     855   1144467737
  207099     807   1093980380
  207099    1021   1329970384
  207099     897   1188544313
  207099     905   1196996696
  207099     906   1197557135
  207099     917   1208871468
  207099     884   1175402463
  207099     884   1174927967
  207269     123    120643941
  207099     899   1190547192
  207099     928   1221531076
  207099     938   1232874108
  207099     939   1233749449
  207099     945   1241914888
  207099     946   1243031794
  207099     956   1254010745
  207099     956   1254858041
  207099     994   1298682407
  207099     994   1299724512
  207099    1013   1321292848
  207099    1007   1314202896
  207099    1017   1325303374
  207099    1017   1325365907
  207099    1060   1374272211
  207269     112     99610904
  207269     112    100274201
  207269     133    137672440
  207099    1040   1352639837
  207099    1040   1352398042
  207099    1063   1377889044
  207099    1076   1392288688
  207269      96     70125509
  207269      96     70869212
  207099    1091   1408682211
  207099    1091   1409277545
  207099    1095   1413147942
  207099    1105   1424090531
  207099    1105   1424447877
  207099    1092   1409774175
  207269     135    140867891
  207269     234    304445578
  207269     153    172597648
  207269     160    185061025
  207269     339    459787477
  207100       1       419829
  207100      62     63522539
  207100       5      4670558
  207100      32     32419765
  207100      74     76294197
  207100      18     18542849
  207100      39     40438881
  207231     250    366646229
  207231     276    413317494
  207100      78     79514897
  207231     174    228353592
  207279     210    298669823
  207279     210    298880783
  207214     133    195544667
  207488      52     68783375
  208391     439    599427340
  207214     163    248753699
  207214     219    349520413
  207214     269    432894013
  207214      85    109836414
  207214     201    318119611
  207214     107    151089091
  207488      70     92022442
  208357     162    169671981
  207220      81     89561054
  207220      81     88761216
  207214     274    441266611
  207214     130    190032212
  207214     270    434730689
  207214     270    434847831
  207220      42     46396320
  207214     153    230407864
  207214     232    371710305
  207477     361    574905439
  208390     119    142162896
  207477     176    247042103
  207477     176    247971696
  207214     170    261530127
  207477     368    586252868
  207214     166    255090695
  207214     166    255697201
  207220      62     68516347
  207214     249    400433648
  207214     254    408636423
  207220       2      1415556
  207214     223    355881084
  207222      69     65225717
  207214     212    337974941
  207214     220    352129090
  207214     231    369520620
  207214     403    636434528
  207222      58     54873349
  207222      26     24940991
  207222      27     25575922
  207214     256    412633456
  207214     257    413912438
  207222       5      4286791
  207222      13     11935693
  207222      28     26290702
  207214     315    506334786
  207214     507    777876302
  207214     308    495134476
  207214     310    497643466
  207214     311    499949587
  207214     323    518642020
  207214     317    508582413
  207214     369    587226727
  207214     366    583329319
  207214     465    720909994
  207214     637    941548640
  207214     381    604938914
  207214     577    867103475
  207490      30     29114230
  208428      47     54670078
  207214     666    975914062
  207214     421    660788311
  207214     586    878532084
  207214     409    644844711
  207214     496    763163285
  207214     496    762956850
  207214     442    690570612
  207214     451    702604101
  207214     451    701907610
  207214     471    729788877
  207214     436    682079792
  207222     126    118584660
  207214     458    712578128
  207214     475    734699514
  207214     486    749489733
  207214     476    736810586
  207214     590    883173533
  207214     492    757300045
  207214     521    796169703
  207222      92     87038373
  207222     113    106408627
  207222     113    106408283
  207222     137    128426857
  207214     509    780253276
  207214     539    818877071
  207214     546    828393648
  207214     557    842214287
  207214     569    856898871
  207214     569    856822850
  207214     571    859327980
  207214     585    877057152
  207214     597    891976995
  207214     601    897488534
  207214     603    899757338
  207214     643    948362708
  207214     620    919978594
  207214     646    951835982
  207214     669    979470467
  207214     683    994974628
  207214     683    995583722
  207214     719   1037101862
  207214     748   1069399316
  207214     677    988039952
  207214     677    987942036
  207214     689   1001717872
  207214     660    968914791
  207214     720   1037774346
  207214     718   1035403202
  207214     731   1049945880
  207214     722   1039669330
  207490      31     30696576
  207214     770   1093510437
  207214     770   1093495160
  207214     828   1155897717
  207214     786   1111354631
  207214     757   1079435719
  207214     819   1147099716
  207214     817   1144289395
  207214     817   1144059369
  207214     813   1140609599
  207490      69     73689590
  207490      90     98561971
  207490      94    103100491
  207214     827   1155550810
  207492     109     91262094
  207515     326    511122190
  207515     326    512083400
  207920     560    829015555
  207217      12     12089074
  203987     536    622773959
  206210     310    285927081
  207217      26     25748596
  207217      26     26012232
  207217      20     19533925
  207217      22     22169648
  207217      16     16171847
  207219      45     52874491
  207219      66     77271480
  207219      83     96290078
  207219      90    104879774
  207219     102    118340834
  207219      63     73936915
  207219      91    105918850
  207219      51     59330700
  207219      59     68858230
  207219      64     75410527
  207219      96    112057630
  207220     133    144341255
  207220      82     90032414
  207220      96    105444784
  207220     138    150365547
  207220      60     66539309
  207220      65     71805908
  207220      89     98119410
  207220      47     52167572
  207220     114    124366857
  207220     131    142077964
  207220      72     79403612
